"Year","Race","Sex","Age","qx","px","lx","dx","Lx","Tx","ex"
1970,"BlackAll","Males",65,0.04385,0.95615,0.47485,0.02082,0.46444,5.95026,12.53
1970,"BlackAll","Males",66,0.04603,0.95397,0.45403,0.0209,0.44358,5.48582,12.08
1970,"BlackAll","Males",67,0.04853,0.95147,0.43313,0.02102,0.42262,5.04224,11.64
1970,"BlackAll","Males",68,0.05156,0.94844,0.41211,0.02125,0.40148,4.61962,11.21
1970,"BlackAll","Males",69,0.05529,0.94471,0.39086,0.02161,0.38005,4.21814,10.79
1970,"BlackAll","Males",70,0.05966,0.94034,0.36925,0.02203,0.35824,3.83809,10.39
1970,"BlackAll","Males",71,0.06434,0.93566,0.34722,0.02234,0.33605,3.47985,10.02
1970,"BlackAll","Males",72,0.06892,0.93108,0.32488,0.02239,0.31369,3.1438,9.68
1970,"BlackAll","Males",73,0.07276,0.92724,0.30249,0.02201,0.29149,2.83011,9.36
1970,"BlackAll","Males",74,0.07583,0.92417,0.28048,0.02127,0.26984,2.53862,9.05
1970,"BlackAll","Males",75,0.07889,0.92111,0.25921,0.02045,0.24899,2.26878,8.75
1970,"BlackAll","Males",76,0.0823,0.9177,0.23876,0.01965,0.22893,2.01979,8.46
1970,"BlackAll","Males",77,0.08576,0.91424,0.21911,0.01879,0.20971,1.79086,8.17
1970,"BlackAll","Males",78,0.08916,0.91084,0.20032,0.01786,0.19139,1.58115,7.89
1970,"BlackAll","Males",79,0.0924,0.9076,0.18246,0.01686,0.17403,1.38976,7.62
1970,"BlackAll","Males",80,0.09559,0.90441,0.1656,0.01583,0.15769,1.21573,7.34
1970,"BlackAll","Males",81,0.09848,0.90152,0.14977,0.01475,0.14239,1.05804,7.06
1970,"BlackAll","Males",82,0.10184,0.89816,0.13502,0.01375,0.12815,0.91565,6.78
1970,"BlackAll","Males",83,0.10571,0.89429,0.12127,0.01282,0.11486,0.7875,6.49
1970,"BlackAll","Males",84,0.11037,0.88963,0.10845,0.01197,0.10247,0.67264,6.2
1970,"BlackAll","Males",85,0.11743,0.88257,0.09648,0.01133,0.09082,0.57017,5.91
1970,"BlackAll","Males",86,0.12507,0.87493,0.08515,0.01065,0.07982,0.47935,5.63
1970,"BlackAll","Males",87,0.13356,0.86644,0.0745,0.00995,0.06953,0.39953,5.36
1970,"BlackAll","Males",88,0.14237,0.85763,0.06455,0.00919,0.05996,0.33,5.11
1970,"BlackAll","Males",89,0.15173,0.84827,0.05536,0.0084,0.05116,0.27004,4.88
1970,"BlackAll","Males",90,0.16141,0.83859,0.04696,0.00758,0.04318,0.21888,4.66
1970,"BlackAll","Males",91,0.17141,0.82859,0.03938,0.00675,0.036,0.1757,4.46
1970,"BlackAll","Males",92,0.18173,0.81827,0.03263,0.00593,0.02967,0.1397,4.28
1970,"BlackAll","Males",93,0.19213,0.80787,0.0267,0.00513,0.02414,0.11003,4.12
1970,"BlackAll","Males",94,0.20213,0.79787,0.02157,0.00436,0.01939,0.08589,3.98
1970,"BlackAll","Males",95,0.21267,0.78733,0.01721,0.00366,0.01537,0.0665,3.86
1970,"BlackAll","Males",96,0.21845,0.78155,0.01355,0.00296,0.01208,0.05113,3.77
1970,"BlackAll","Males",97,0.22285,0.77715,0.01059,0.00236,0.00941,0.03905,3.69
1970,"BlackAll","Males",98,0.22722,0.77278,0.00823,0.00187,0.0073,0.02964,3.6
1970,"BlackAll","Males",99,0.23113,0.76887,0.00636,0.00147,0.00562,0.02234,3.51
1970,"BlackAll","Males",100,0.23517,0.76483,0.00489,0.00115,0.00432,0.01672,3.42
1970,"BlackAll","Males",101,0.23797,0.76203,0.00374,0.00089,0.0033,0.0124,3.32
1970,"BlackAll","Males",102,0.24211,0.75789,0.00285,0.00069,0.0025,0.0091,3.19
1970,"BlackAll","Males",103,0.24537,0.75463,0.00216,0.00053,0.0019,0.0066,3.06
1970,"BlackAll","Males",104,0.2454,0.7546,0.00163,4e-04,0.00143,0.0047,2.88
1970,"BlackAll","Males",105,0.25203,0.74797,0.00123,0.00031,0.00107,0.00327,2.66
1970,"BlackAll","Males",106,0.25,0.75,0.00092,0.00023,0.00081,0.0022,2.39
1970,"BlackAll","Males",107,0.24638,0.75362,0.00069,0.00017,6e-04,0.00139,2.01
1970,"BlackAll","Males",108,0.26923,0.73077,0.00052,0.00014,0.00045,0.00079,1.52
1970,"BlackAll","Males",109,0.23684,0.76316,0.00038,9e-05,0.00034,0.00034,0.89
1970,"WhiteAll","Both",0,0.01776,0.98224,1,0.01776,0.98457,71.61966,71.62
1970,"WhiteAll","Both",1,0.00109,0.99891,0.98224,0.00107,0.98171,70.63509,71.91
1970,"WhiteAll","Both",2,0.00074,0.99926,0.98117,0.00073,0.9808,69.65338,70.99
1970,"WhiteAll","Both",3,0.00063,0.99937,0.98044,0.00062,0.98013,68.67258,70.04
1970,"WhiteAll","Both",4,0.00053,0.99947,0.97982,0.00052,0.97956,67.69245,69.09
1970,"WhiteAll","Both",5,0.00047,0.99953,0.9793,0.00046,0.97907,66.71289,68.12
1970,"WhiteAll","Both",6,0.00044,0.99956,0.97884,0.00043,0.97862,65.73382,67.15
1970,"WhiteAll","Both",7,0.00041,0.99959,0.97841,4e-04,0.97821,64.7552,66.18
1970,"WhiteAll","Both",8,0.00037,0.99963,0.97801,0.00036,0.97784,63.77699,65.21
1970,"WhiteAll","Both",9,0.00033,0.99967,0.97765,0.00032,0.97749,62.79915,64.23
1970,"WhiteAll","Both",10,0.00029,0.99971,0.97733,0.00028,0.97719,61.82166,63.26
1970,"WhiteAll","Both",11,0.00029,0.99971,0.97705,0.00028,0.97691,60.84447,62.27
1970,"WhiteAll","Both",12,0.00032,0.99968,0.97677,0.00031,0.97662,59.86756,61.29
1970,"WhiteAll","Both",13,0.00044,0.99956,0.97646,0.00043,0.97624,58.89094,60.31
1970,"WhiteAll","Both",14,0.00058,0.99942,0.97603,0.00057,0.97574,57.9147,59.34
1970,"WhiteAll","Both",15,0.00078,0.99922,0.97546,0.00076,0.97508,56.93896,58.37
1970,"WhiteAll","Both",16,0.00095,0.99905,0.9747,0.00093,0.97424,55.96388,57.42
1970,"WhiteAll","Both",17,0.00109,0.99891,0.97377,0.00106,0.97324,54.98964,56.47
1970,"WhiteAll","Both",18,0.00119,0.99881,0.97271,0.00116,0.97213,54.0164,55.53
1970,"WhiteAll","Both",19,0.00122,0.99878,0.97155,0.00119,0.97095,53.04427,54.6
1970,"WhiteAll","Both",20,0.00126,0.99874,0.97036,0.00122,0.96975,52.07332,53.66
1970,"WhiteAll","Both",21,0.00131,0.99869,0.96914,0.00127,0.96851,51.10357,52.73
1970,"WhiteAll","Both",22,0.00133,0.99867,0.96787,0.00129,0.96722,50.13506,51.8
1970,"WhiteAll","Both",23,0.00132,0.99868,0.96658,0.00128,0.96594,49.16784,50.87
1970,"WhiteAll","Both",24,0.00128,0.99872,0.9653,0.00124,0.96468,48.2019,49.93
1970,"WhiteAll","Both",25,0.00126,0.99874,0.96406,0.00121,0.96346,47.23722,49
1970,"WhiteAll","Both",26,0.0012,0.9988,0.96285,0.00116,0.96226,46.27376,48.06
1970,"WhiteAll","Both",27,0.00119,0.99881,0.96169,0.00114,0.96112,45.3115,47.12
1970,"WhiteAll","Both",28,0.00119,0.99881,0.96055,0.00114,0.95998,44.35038,46.17
1970,"WhiteAll","Both",29,0.00122,0.99878,0.95941,0.00117,0.95883,43.3904,45.23
1970,"WhiteAll","Both",30,0.00126,0.99874,0.95824,0.00121,0.95763,42.43157,44.28
1970,"WhiteAll","Both",31,0.00133,0.99867,0.95703,0.00127,0.9564,41.47394,43.34
1970,"WhiteAll","Both",32,0.00139,0.99861,0.95576,0.00133,0.9551,40.51754,42.39
1970,"WhiteAll","Both",33,0.00148,0.99852,0.95443,0.00141,0.95372,39.56244,41.45
1970,"WhiteAll","Both",34,0.00157,0.99843,0.95302,0.0015,0.95227,38.60872,40.51
1970,"WhiteAll","Both",35,0.00169,0.99831,0.95152,0.00161,0.95072,37.65645,39.58
1970,"WhiteAll","Both",36,0.00183,0.99817,0.94991,0.00174,0.94904,36.70573,38.64
1970,"WhiteAll","Both",37,0.002,0.998,0.94817,0.0019,0.94722,35.75669,37.71
1970,"WhiteAll","Both",38,0.0022,0.9978,0.94627,0.00208,0.94523,34.80947,36.79
1970,"WhiteAll","Both",39,0.00243,0.99757,0.94419,0.00229,0.94305,33.86424,35.87
1970,"WhiteAll","Both",40,0.00265,0.99735,0.9419,0.0025,0.94065,32.92119,34.95
1970,"WhiteAll","Both",41,0.0029,0.9971,0.9394,0.00272,0.93804,31.98054,34.04
1970,"WhiteAll","Both",42,0.00318,0.99682,0.93668,0.00298,0.93519,31.0425,33.14
1970,"WhiteAll","Both",43,0.00351,0.99649,0.9337,0.00328,0.93206,30.10731,32.25
1970,"WhiteAll","Both",44,0.00388,0.99612,0.93042,0.00361,0.92862,29.17525,31.36
1970,"WhiteAll","Both",45,0.00427,0.99573,0.92681,0.00396,0.92483,28.24663,30.48
1970,"WhiteAll","Both",46,0.0047,0.9953,0.92285,0.00434,0.92068,27.3218,29.61
1970,"WhiteAll","Both",47,0.00514,0.99486,0.91851,0.00472,0.91615,26.40112,28.74
1970,"WhiteAll","Both",48,0.00562,0.99438,0.91379,0.00514,0.91121,25.48497,27.89
1970,"WhiteAll","Both",49,0.00615,0.99385,0.90865,0.00559,0.90585,24.57376,27.04
1970,"WhiteAll","Both",50,0.00673,0.99327,0.90306,0.00608,0.90002,23.66791,26.21
1970,"WhiteAll","Both",51,0.00736,0.99264,0.89698,0.0066,0.89368,22.76789,25.38
1970,"WhiteAll","Both",52,0.00806,0.99194,0.89038,0.00718,0.88679,21.87421,24.57
1970,"WhiteAll","Both",53,0.00885,0.99115,0.8832,0.00782,0.87929,20.98742,23.76
1970,"WhiteAll","Both",54,0.00971,0.99029,0.87538,0.0085,0.87113,20.10813,22.97
1970,"WhiteAll","Both",55,0.01062,0.98938,0.86688,0.00921,0.86228,19.237,22.19
1970,"WhiteAll","Both",56,0.0116,0.9884,0.85767,0.00995,0.8527,18.37472,21.42
1970,"WhiteAll","Both",57,0.01263,0.98737,0.84772,0.01071,0.84237,17.52202,20.67
1970,"WhiteAll","Both",58,0.01373,0.98627,0.83701,0.01149,0.83126,16.67965,19.93
1970,"WhiteAll","Both",59,0.01489,0.98511,0.82552,0.01229,0.81937,15.84839,19.2
1970,"WhiteAll","Both",60,0.01612,0.98388,0.81323,0.01311,0.80667,15.02902,18.48
1970,"WhiteAll","Both",61,0.01743,0.98257,0.80012,0.01395,0.79315,14.22235,17.78
1970,"WhiteAll","Both",62,0.01886,0.98114,0.78617,0.01483,0.77875,13.4292,17.08
1970,"WhiteAll","Both",63,0.02041,0.97959,0.77134,0.01574,0.76347,12.65045,16.4
1970,"WhiteAll","Both",64,0.02211,0.97789,0.7556,0.01671,0.74724,11.88698,15.73
1970,"WhiteAll","Both",65,0.02397,0.97603,0.73889,0.01771,0.73004,11.13974,15.08
1970,"WhiteAll","Both",66,0.02601,0.97399,0.72118,0.01876,0.7118,10.4097,14.43
1970,"WhiteAll","Both",67,0.0282,0.9718,0.70242,0.01981,0.69252,9.6979,13.81
1970,"WhiteAll","Both",68,0.03054,0.96946,0.68261,0.02085,0.67218,9.00538,13.19
1970,"WhiteAll","Both",69,0.03302,0.96698,0.66176,0.02185,0.65084,8.3332,12.59
1970,"WhiteAll","Both",70,0.03557,0.96443,0.63991,0.02276,0.62853,7.68236,12.01
1970,"WhiteAll","Both",71,0.03834,0.96166,0.61715,0.02366,0.60532,7.05383,11.43
1970,"WhiteAll","Both",72,0.04157,0.95843,0.59349,0.02467,0.58116,6.44851,10.87
1970,"WhiteAll","Both",73,0.04544,0.95456,0.56882,0.02585,0.55589,5.86735,10.31
1970,"WhiteAll","Both",74,0.04993,0.95007,0.54297,0.02711,0.52941,5.31146,9.78
1970,"WhiteAll","Both",75,0.05492,0.94508,0.51586,0.02833,0.5017,4.78205,9.27
1970,"WhiteAll","Both",76,0.06018,0.93982,0.48753,0.02934,0.47286,4.28035,8.78
1970,"WhiteAll","Both",77,0.06576,0.93424,0.45819,0.03013,0.44312,3.80749,8.31
1970,"WhiteAll","Both",78,0.07153,0.92847,0.42806,0.03062,0.41275,3.36437,7.86
1970,"WhiteAll","Both",79,0.07762,0.92238,0.39744,0.03085,0.38202,2.95162,7.43
1970,"WhiteAll","Both",80,0.08443,0.91557,0.36659,0.03095,0.35111,2.5696,7.01
1970,"WhiteAll","Both",81,0.09206,0.90794,0.33564,0.0309,0.32019,2.21849,6.61
1970,"WhiteAll","Both",82,0.10015,0.89985,0.30474,0.03052,0.28948,1.8983,6.23
1970,"WhiteAll","Both",83,0.10849,0.89151,0.27422,0.02975,0.25935,1.60882,5.87
1970,"WhiteAll","Both",84,0.11736,0.88264,0.24447,0.02869,0.23012,1.34947,5.52
1970,"WhiteAll","Both",85,0.12777,0.87223,0.21578,0.02757,0.20199,1.11935,5.19
1970,"WhiteAll","Both",86,0.14006,0.85994,0.18821,0.02636,0.17503,0.91736,4.87
1970,"WhiteAll","Both",87,0.15273,0.84727,0.16185,0.02472,0.14949,0.74233,4.59
1970,"WhiteAll","Both",88,0.16481,0.83519,0.13713,0.0226,0.12584,0.59284,4.32
1970,"WhiteAll","Both",89,0.17637,0.82363,0.11453,0.0202,0.10443,0.467,4.08
1970,"WhiteAll","Both",90,0.18859,0.81141,0.09433,0.01779,0.08544,0.36257,3.84
1970,"WhiteAll","Both",91,0.2029,0.7971,0.07654,0.01553,0.06877,0.27713,3.62
1970,"WhiteAll","Both",92,0.218,0.782,0.06101,0.0133,0.05437,0.20836,3.42
1970,"WhiteAll","Both",93,0.2337,0.7663,0.04771,0.01115,0.04213,0.15399,3.23
1970,"WhiteAll","Both",94,0.24973,0.75027,0.03656,0.00913,0.03199,0.11186,3.06
1970,"WhiteAll","Both",95,0.2654,0.7346,0.02743,0.00728,0.02379,0.07987,2.91
1970,"WhiteAll","Both",96,0.2794,0.7206,0.02015,0.00563,0.01733,0.05608,2.78
1970,"WhiteAll","Both",97,0.2927,0.7073,0.01452,0.00425,0.01239,0.03875,2.67
1970,"WhiteAll","Both",98,0.30574,0.69426,0.01027,0.00314,0.0087,0.02636,2.57
1970,"WhiteAll","Both",99,0.31697,0.68303,0.00713,0.00226,0.006,0.01766,2.48
1970,"WhiteAll","Both",100,0.32649,0.67351,0.00487,0.00159,0.00408,0.01166,2.39
1970,"WhiteAll","Both",101,0.33841,0.66159,0.00328,0.00111,0.00273,0.00758,2.31
1970,"WhiteAll","Both",102,0.34562,0.65438,0.00217,0.00075,0.00179,0.00485,2.24
1970,"WhiteAll","Both",103,0.35211,0.64789,0.00142,5e-04,0.00117,0.00306,2.15
1970,"WhiteAll","Both",104,0.36957,0.63043,0.00092,0.00034,0.00075,0.00189,2.05
1970,"WhiteAll","Both",105,0.36207,0.63793,0.00058,0.00021,0.00047,0.00114,1.97
1970,"WhiteAll","Both",106,0.37838,0.62162,0.00037,0.00014,3e-04,0.00067,1.81
1970,"WhiteAll","Both",107,0.3913,0.6087,0.00023,9e-05,0.00019,0.00037,1.61
1970,"WhiteAll","Both",108,0.35714,0.64286,0.00014,5e-05,0.00011,0.00018,1.29
1970,"WhiteAll","Both",109,0.44444,0.55556,9e-05,4e-05,7e-05,7e-05,0.78
1970,"WhiteAll","Females",0,0.01532,0.98468,1,0.01532,0.98673,75.48789,75.49
1970,"WhiteAll","Females",1,0.00102,0.99898,0.98468,0.001,0.98419,74.50116,75.66
1970,"WhiteAll","Females",2,0.00066,0.99934,0.98368,0.00065,0.98335,73.51697,74.74
1970,"WhiteAll","Females",3,0.00055,0.99945,0.98303,0.00054,0.98276,72.53362,73.79
1970,"WhiteAll","Females",4,0.00047,0.99953,0.98249,0.00046,0.98227,71.55086,72.83
1970,"WhiteAll","Females",5,4e-04,0.9996,0.98203,0.00039,0.98183,70.56859,71.86
1970,"WhiteAll","Females",6,0.00036,0.99964,0.98164,0.00035,0.98147,69.58676,70.89
1970,"WhiteAll","Females",7,0.00033,0.99967,0.98129,0.00032,0.98113,68.60529,69.91
1970,"WhiteAll","Females",8,3e-04,0.9997,0.98097,0.00029,0.98082,67.62416,68.94
1970,"WhiteAll","Females",9,0.00027,0.99973,0.98068,0.00026,0.98055,66.64334,67.96
1970,"WhiteAll","Females",10,0.00024,0.99976,0.98042,0.00024,0.9803,65.66279,66.97
1970,"WhiteAll","Females",11,0.00024,0.99976,0.98018,0.00024,0.98006,64.68249,65.99
1970,"WhiteAll","Females",12,0.00026,0.99974,0.97994,0.00025,0.97982,63.70243,65.01
1970,"WhiteAll","Females",13,0.00031,0.99969,0.97969,3e-04,0.97954,62.72261,64.02
1970,"WhiteAll","Females",14,0.00038,0.99962,0.97939,0.00037,0.9792,61.74307,63.04
1970,"WhiteAll","Females",15,0.00046,0.99954,0.97902,0.00045,0.9788,60.76387,62.07
1970,"WhiteAll","Females",16,0.00055,0.99945,0.97857,0.00054,0.9783,59.78507,61.09
1970,"WhiteAll","Females",17,0.00061,0.99939,0.97803,6e-04,0.97773,58.80677,60.13
1970,"WhiteAll","Females",18,0.00063,0.99937,0.97743,0.00062,0.97712,57.82904,59.16
1970,"WhiteAll","Females",19,0.00064,0.99936,0.97681,0.00063,0.9765,56.85192,58.2
1970,"WhiteAll","Females",20,0.00065,0.99935,0.97618,0.00063,0.97586,55.87542,57.24
1970,"WhiteAll","Females",21,0.00065,0.99935,0.97555,0.00063,0.97524,54.89956,56.28
1970,"WhiteAll","Females",22,0.00065,0.99935,0.97492,0.00063,0.97461,53.92432,55.31
1970,"WhiteAll","Females",23,0.00066,0.99934,0.97429,0.00064,0.97397,52.94971,54.35
1970,"WhiteAll","Females",24,0.00068,0.99932,0.97365,0.00066,0.97332,51.97574,53.38
1970,"WhiteAll","Females",25,0.00068,0.99932,0.97299,0.00066,0.97266,51.00242,52.42
1970,"WhiteAll","Females",26,7e-04,0.9993,0.97233,0.00068,0.97198,50.02976,51.45
1970,"WhiteAll","Females",27,0.00072,0.99928,0.97165,7e-04,0.9713,49.05778,50.49
1970,"WhiteAll","Females",28,0.00075,0.99925,0.97095,0.00073,0.97058,48.08648,49.53
1970,"WhiteAll","Females",29,0.00079,0.99921,0.97022,0.00077,0.96984,47.1159,48.56
1970,"WhiteAll","Females",30,0.00084,0.99916,0.96945,0.00081,0.96905,46.14606,47.6
1970,"WhiteAll","Females",31,9e-04,0.9991,0.96864,0.00087,0.9682,45.17701,46.64
1970,"WhiteAll","Females",32,0.00096,0.99904,0.96777,0.00093,0.96731,44.20881,45.68
1970,"WhiteAll","Females",33,0.00104,0.99896,0.96684,0.00101,0.96633,43.2415,44.72
1970,"WhiteAll","Females",34,0.00113,0.99887,0.96583,0.00109,0.96529,42.27517,43.77
1970,"WhiteAll","Females",35,0.00122,0.99878,0.96474,0.00118,0.96415,41.30988,42.82
1970,"WhiteAll","Females",36,0.00133,0.99867,0.96356,0.00128,0.96292,40.34573,41.87
1970,"WhiteAll","Females",37,0.00147,0.99853,0.96228,0.00141,0.96158,39.38281,40.93
1970,"WhiteAll","Females",38,0.00161,0.99839,0.96087,0.00155,0.96009,38.42123,39.99
1970,"WhiteAll","Females",39,0.00177,0.99823,0.95932,0.0017,0.95847,37.46114,39.05
1970,"WhiteAll","Females",40,0.00193,0.99807,0.95762,0.00185,0.9567,36.50267,38.12
1970,"WhiteAll","Females",41,0.0021,0.9979,0.95577,0.00201,0.95476,35.54597,37.19
1970,"WhiteAll","Females",42,0.00231,0.99769,0.95376,0.0022,0.95266,34.59121,36.27
1970,"WhiteAll","Females",43,0.00254,0.99746,0.95156,0.00242,0.95035,33.63855,35.35
1970,"WhiteAll","Females",44,0.00279,0.99721,0.94914,0.00265,0.94782,32.6882,34.44
1970,"WhiteAll","Females",45,0.00307,0.99693,0.94649,0.00291,0.94503,31.74038,33.53
1970,"WhiteAll","Females",46,0.00336,0.99664,0.94358,0.00317,0.942,30.79535,32.64
1970,"WhiteAll","Females",47,0.00366,0.99634,0.94041,0.00344,0.93869,29.85335,31.75
1970,"WhiteAll","Females",48,0.00397,0.99603,0.93697,0.00372,0.93511,28.91466,30.86
1970,"WhiteAll","Females",49,0.0043,0.9957,0.93325,0.00401,0.93124,27.97955,29.98
1970,"WhiteAll","Females",50,0.00466,0.99534,0.92924,0.00433,0.92708,27.04831,29.11
1970,"WhiteAll","Females",51,0.00507,0.99493,0.92491,0.00469,0.92256,26.12123,28.24
1970,"WhiteAll","Females",52,0.0055,0.9945,0.92022,0.00506,0.91769,25.19867,27.38
1970,"WhiteAll","Females",53,0.00597,0.99403,0.91516,0.00546,0.91243,24.28098,26.53
1970,"WhiteAll","Females",54,0.00645,0.99355,0.9097,0.00587,0.90677,23.36855,25.69
1970,"WhiteAll","Females",55,0.00699,0.99301,0.90383,0.00632,0.90067,22.46178,24.85
1970,"WhiteAll","Females",56,0.00758,0.99242,0.89751,0.0068,0.89411,21.56111,24.02
1970,"WhiteAll","Females",57,0.0082,0.9918,0.89071,0.0073,0.88705,20.667,23.2
1970,"WhiteAll","Females",58,0.00884,0.99116,0.88341,0.00781,0.87951,19.77995,22.39
1970,"WhiteAll","Females",59,0.00952,0.99048,0.8756,0.00834,0.87143,18.90044,21.59
1970,"WhiteAll","Females",60,0.01027,0.98973,0.86726,0.00891,0.8628,18.02901,20.79
1970,"WhiteAll","Females",61,0.0111,0.9889,0.85835,0.00953,0.85359,17.16621,20
1970,"WhiteAll","Females",62,0.01204,0.98796,0.84882,0.01022,0.84371,16.31262,19.22
1970,"WhiteAll","Females",63,0.01309,0.98691,0.8386,0.01098,0.83311,15.46891,18.45
1970,"WhiteAll","Females",64,0.01429,0.98571,0.82762,0.01183,0.82171,14.6358,17.68
1970,"WhiteAll","Females",65,0.01563,0.98437,0.81579,0.01275,0.80942,13.81409,16.93
1970,"WhiteAll","Females",66,0.01712,0.98288,0.80304,0.01375,0.79616,13.00467,16.19
1970,"WhiteAll","Females",67,0.01883,0.98117,0.78929,0.01486,0.78186,12.20851,15.47
1970,"WhiteAll","Females",68,0.02075,0.97925,0.77443,0.01607,0.76639,11.42665,14.75
1970,"WhiteAll","Females",69,0.02288,0.97712,0.75836,0.01735,0.74968,10.66026,14.06
1970,"WhiteAll","Females",70,0.02513,0.97487,0.74101,0.01862,0.7317,9.91058,13.37
1970,"WhiteAll","Females",71,0.02759,0.97241,0.72239,0.01993,0.71243,9.17888,12.71
1970,"WhiteAll","Females",72,0.03048,0.96952,0.70246,0.02141,0.69176,8.46645,12.05
1970,"WhiteAll","Females",73,0.03395,0.96605,0.68105,0.02312,0.66949,7.77469,11.42
1970,"WhiteAll","Females",74,0.03804,0.96196,0.65793,0.02503,0.64541,7.1052,10.8
1970,"WhiteAll","Females",75,0.04255,0.95745,0.6329,0.02693,0.61944,6.45979,10.21
1970,"WhiteAll","Females",76,0.0474,0.9526,0.60597,0.02872,0.59161,5.84035,9.64
1970,"WhiteAll","Females",77,0.05265,0.94735,0.57725,0.03039,0.56205,5.24874,9.09
1970,"WhiteAll","Females",78,0.05828,0.94172,0.54686,0.03187,0.53093,4.68669,8.57
1970,"WhiteAll","Females",79,0.06441,0.93559,0.51499,0.03317,0.4984,4.15576,8.07
1970,"WhiteAll","Females",80,0.07127,0.92873,0.48182,0.03434,0.46465,3.65736,7.59
1970,"WhiteAll","Females",81,0.07895,0.92105,0.44748,0.03533,0.42981,3.19271,7.13
1970,"WhiteAll","Females",82,0.08701,0.91299,0.41215,0.03586,0.39423,2.7629,6.7
1970,"WhiteAll","Females",83,0.09538,0.90462,0.37629,0.03589,0.35834,2.36867,6.29
1970,"WhiteAll","Females",84,0.10429,0.89571,0.3404,0.0355,0.32265,2.01033,5.91
1970,"WhiteAll","Females",85,0.11463,0.88537,0.3049,0.03495,0.28742,1.68768,5.54
1970,"WhiteAll","Females",86,0.12688,0.87312,0.26995,0.03425,0.25283,1.40026,5.19
1970,"WhiteAll","Females",87,0.13941,0.86059,0.2357,0.03286,0.21927,1.14743,4.87
1970,"WhiteAll","Females",88,0.15145,0.84855,0.20284,0.03072,0.18747,0.92816,4.58
1970,"WhiteAll","Females",89,0.16303,0.83697,0.17212,0.02806,0.15809,0.74069,4.3
1970,"WhiteAll","Females",90,0.17569,0.82431,0.14406,0.02531,0.13141,0.5826,4.04
1970,"WhiteAll","Females",91,0.19048,0.80952,0.11875,0.02262,0.10744,0.45119,3.8
1970,"WhiteAll","Females",92,0.20618,0.79382,0.09613,0.01982,0.08622,0.34375,3.58
1970,"WhiteAll","Females",93,0.22199,0.77801,0.07631,0.01694,0.06784,0.25753,3.37
1970,"WhiteAll","Females",94,0.23766,0.76234,0.05937,0.01411,0.05231,0.18969,3.2
1970,"WhiteAll","Females",95,0.25298,0.74702,0.04526,0.01145,0.03954,0.13738,3.04
1970,"WhiteAll","Females",96,0.26767,0.73233,0.03381,0.00905,0.02928,0.09784,2.89
1970,"WhiteAll","Females",97,0.2811,0.7189,0.02476,0.00696,0.02128,0.06856,2.77
1970,"WhiteAll","Females",98,0.29438,0.70562,0.0178,0.00524,0.01518,0.04728,2.66
1970,"WhiteAll","Females",99,0.30573,0.69427,0.01256,0.00384,0.01064,0.0321,2.56
1970,"WhiteAll","Females",100,0.31766,0.68234,0.00872,0.00277,0.00733,0.02146,2.46
1970,"WhiteAll","Females",101,0.32773,0.67227,0.00595,0.00195,0.00498,0.01413,2.37
1970,"WhiteAll","Females",102,0.3375,0.6625,0.004,0.00135,0.00332,0.00915,2.29
1970,"WhiteAll","Females",103,0.34717,0.65283,0.00265,0.00092,0.00219,0.00583,2.2
1970,"WhiteAll","Females",104,0.3526,0.6474,0.00173,0.00061,0.00142,0.00364,2.1
1970,"WhiteAll","Females",105,0.36607,0.63393,0.00112,0.00041,0.00092,0.00222,1.98
1970,"WhiteAll","Females",106,0.3662,0.6338,0.00071,0.00026,0.00057,0.0013,1.83
1970,"WhiteAll","Females",107,0.37778,0.62222,0.00045,0.00017,0.00037,0.00073,1.62
1970,"WhiteAll","Females",108,0.39286,0.60714,0.00028,0.00011,0.00022,0.00036,1.29
1970,"WhiteAll","Females",109,0.35294,0.64706,0.00017,6e-05,0.00014,0.00014,0.82
1970,"WhiteAll","Males",0,0.02006,0.97994,1,0.02006,0.98252,67.93826,67.94
1970,"WhiteAll","Males",1,0.00116,0.99884,0.97994,0.00114,0.97937,66.95574,68.33
1970,"WhiteAll","Males",2,0.00083,0.99917,0.9788,0.00081,0.9784,65.97637,67.41
1970,"WhiteAll","Males",3,0.00073,0.99927,0.97799,0.00071,0.97763,64.99797,66.46
1970,"WhiteAll","Males",4,0.00058,0.99942,0.97728,0.00057,0.977,64.02034,65.51
1970,"WhiteAll","Males",5,0.00053,0.99947,0.97671,0.00052,0.97645,63.04334,64.55
1970,"WhiteAll","Males",6,0.00051,0.99949,0.97619,5e-04,0.97594,62.06689,63.58
